tv_channel,city,tvviewers,start_time,end_time,event_number,weekday
SAS7,Adelaide,18,14:45,14:59,12,6
SAS7,Adelaide,86,11:00,11:14,11,7
SAS7,Adelaide,58,17:45,17:59,11,6
SAS7,Adelaide,45,15:30,15:44,12,7
SAS7,Adelaide,174,17:15,17:29,1,7
SAS7,Adelaide,66,16:30,16:44,1,6
SAS7,Adelaide,116,16:45,16:59,11,7
SAS7,Adelaide,81,10:30,10:44,11,7
SAS7,Adelaide,32,12:00,12:14,11,6
"SAS7, 7mate Ade",Adelaide,74,18:15,18:29,1,6
"SAS7, 7mate Ade",Adelaide,45,17:45,17:59,12,6
7mate Bri,Brisbane,19,14:45,13:59,6,7
7mate Bri,Brisbane,25,13:45,13:59,5,7
7mate Bri,Brisbane,35,11:30,11:44,4,5
7mate Bri,Brisbane,26,10:45,10:59,4,5
7mate Bri,Brisbane,21,12:15,12:29,4,7
7mate Bri,Brisbane,30,15:15,15:29,1,6
7mate Bri,Brisbane,18,10:00,10:14,4,5
7mate Bri,Brisbane,14,15:15,14:29,6,7
7mate Bri,Brisbane,39,14:30,14:44,5,7
7mate Bri,Brisbane,47,14:00,14:14,3,7
7mate Bri,Brisbane,38,19:15,19:29,1,6
7mate Bri,Brisbane,6,12:00,12:14,3,6
7mate Bri,Brisbane,43,11:45,11:59,4,5
7mate Bri,Brisbane,24,18:15,18:29,12,6
7mate Bri,Brisbane,25,14:30,14:44,1,6
7mate Bri,Brisbane,27,15:00,15:14,5,7
7mate Bri,Brisbane,30,11:15,11:29,4,5
7mate Bri,Brisbane,27,11:00,11:14,4,5
7mate Bri,Brisbane,9,12:30,12:44,3,6
7mate Bri,Brisbane,43,13:45,13:59,3,7
7mate Bri,Brisbane,9,12:15,12:29,1,7
7mate Bri,Brisbane,37,14:15,14:29,3,7
7mate Bri,Brisbane,43,14:45,14:59,5,7
7mate Bri,Brisbane,22,14:15,14:29,1,6
7mate Bri,Brisbane,11,14:30,13:44,6,7
7mate Bri,Brisbane,12,12:00,12:14,1,7
7mate Bri,Brisbane,23,10:30,10:44,4,5
7mate Bri,Brisbane,18,15:00,14:14,6,7
7mate Bri,Brisbane,26,15:30,15:44,1,6
7mate Bri,Brisbane,41,18:00,18:14,12,6
7mate Bri,Brisbane,48,12:00,12:14,4,5
7mate Bri,Brisbane,7,12:15,12:29,3,6
7mate Bri,Brisbane,38,14:00,14:14,5,7
7mate Bri,Brisbane,38,14:15,14:29,5,7
7mate Bri,Brisbane,22,19:00,19:14,1,6
7mate Bri,Brisbane,35,13:30,13:44,3,7
7mate Bri,Brisbane,7,12:30,12:44,1,7
7mate Bri,Brisbane,50,12:15,12:29,4,5
7mate Bri,Brisbane,35,15:00,15:14,1,6
7mate Bri,Brisbane,31,14:45,14:59,1,6
7mate Bri,Brisbane,20,10:15,10:29,4,5
7mate Bri,Brisbane,18,14:00,14:14,1,6
7mate Bri,Brisbane,9,13:00,13:14,1,7
7mate Bri,Brisbane,26,12:00,12:14,4,7
7mate Bri,Brisbane,10,12:45,12:59,1,7
7mate Bri,Brisbane,18,13:30,13:44,5,7
BTQ7,Brisbane,107,15:45,15:59,9,7
BTQ7,Brisbane,127,14:30,14:44,12,7
BTQ7,Brisbane,103,14:00,14:14,4,7
BTQ7,Brisbane,128,16:30,16:44,3,7
BTQ7,Brisbane,106,14:30,14:44,14,6
BTQ7,Brisbane,84,12:45,12:59,4,7
BTQ7,Brisbane,70,18:00,18:14,1,6
BTQ7,Brisbane,77,16:30,16:44,5,6
BTQ7,Brisbane,138,16:30,16:44,11,6
BTQ7,Brisbane,79,12:30,12:44,4,7
BTQ7,Brisbane,77,14:30,14:44,2,7
BTQ7,Brisbane,255,13:00,13:14,11,7
BTQ7,Brisbane,110,15:00,15:14,12,6
BTQ7,Brisbane,91,18:00,18:14,1,7
BTQ7,Brisbane,163,09:30,09:44,11,7
BTQ7,Brisbane,95,16:15,16:29,8,7
BTQ7,Brisbane,103,14:00,14:14,12,6
BTQ7,Brisbane,248,13:15,13:29,11,7
BTQ7,Brisbane,62,14:30,14:44,3,7
BTQ7,Brisbane,37,13:30,13:44,8,6
BTQ7,Brisbane,77,17:00,17:14,7,6
BTQ7,Brisbane,61,15:45,15:59,5,6
BTQ7,Brisbane,75,14:45,14:59,3,7
BTQ7,Brisbane,58,15:15,15:29,3,6
BTQ7,Brisbane,101,17:00,17:14,2,6
BTQ7,Brisbane,142,17:45,17:59,1,7
BTQ7,Brisbane,128,15:30,15:44,12,6
BTQ7,Brisbane,63,15:15,15:29,13,6
BTQ7,Brisbane,417,17:45,17:59,11,7
BTQ7,Brisbane,29,11:00,11:14,4,6
BTQ7,Brisbane,114,13:45,13:59,11,6
BTQ7,Brisbane,119,15:45,15:59,1,7
BTQ7,Brisbane,33,11:15,11:29,4,6
BTQ7,Brisbane,96,17:45,17:59,1,6
BTQ7,Brisbane,109,17:15,17:29,2,7
BTQ7,Brisbane,75,15:45,15:59,8,6
BTQ7,Brisbane,117,17:00,17:14,8,7
BTQ7,Brisbane,115,17:30,17:44,14,6
BTQ7,Brisbane,62,15:15,15:29,8,6
BTQ7,Brisbane,50,14:15,14:29,10,6
BTQ7,Brisbane,62,14:00,14:14,3,6
BTQ7,Brisbane,85,16:45,16:59,3,6
BTQ7,Brisbane,84,15:15,15:29,9,6
BTQ7,Brisbane,115,17:15,17:29,8,7
BTQ7,Brisbane,63,15:15,15:29,10,6
BTQ7,Brisbane,88,15:00,15:14,9,6
BTQ7,Brisbane,42,14:30,14:44,6,6
BTQ7,Brisbane,37,14:00,14:14,2,6
BTQ7,Brisbane,65,15:00,15:14,3,6
BTQ7,Brisbane,81,16:45,16:59,6,6
BTQ7,Brisbane,102,17:15,17:29,2,6
BTQ7,Brisbane,95,14:45,14:59,10,7
BTQ7,Brisbane,57,16:00,16:14,1,5
BTQ7,Brisbane,72,16:15,16:29,2,6
BTQ7,Brisbane,62,15:00,15:14,13,7
BTQ7,Brisbane,315,16:00,16:14,11,7
BTQ7,Brisbane,82,13:00,13:14,4,7
BTQ7,Brisbane,76,15:00,15:14,8,6
BTQ7,Brisbane,132,16:00,16:14,11,6
BTQ7,Brisbane,100,17:15,17:29,13,7
BTQ7,Brisbane,123,17:00,17:14,7,7
BTQ7,Brisbane,124,14:30,14:44,11,6
BTQ7,Brisbane,334,16:30,16:44,11,7
BTQ7,Brisbane,67,14:15,14:29,7,7
BTQ7,Brisbane,64,16:00,16:14,1,6
BTQ7,Brisbane,92,15:15,15:29,12,6
BTQ7,Brisbane,113,16:15,16:29,7,7
BTQ7,Brisbane,55,13:30,13:44,4,6
BTQ7,Brisbane,295,14:45,14:59,11,7
BTQ7,Brisbane,119,13:30,13:44,11,6
BTQ7,Brisbane,190,17:45,17:59,1,7
BTQ7,Brisbane,182,16:30,16:44,12,7
BTQ7,Brisbane,87,17:00,17:14,5,6
BTQ7,Brisbane,72,13:15,13:29,12,6
BTQ7,Brisbane,44,11:45,11:59,4,6
BTQ7,Brisbane,119,20:00,20:14,1,6
BTQ7,Brisbane,110,17:15,17:29,6,6
BTQ7,Brisbane,101,17:15,17:29,9,7
BTQ7,Brisbane,57,13:45,13:59,11,5
BTQ7,Brisbane,98,16:15,16:29,9,6
BTQ7,Brisbane,56,13:30,13:44,9,6
BTQ7,Brisbane,76,15:30,15:44,9,7
BTQ7,Brisbane,73,13:00,13:14,12,6
BTQ7,Brisbane,102,15:15,15:29,11,6
BTQ7,Brisbane,84,15:00,15:14,7,6
BTQ7,Brisbane,270,13:30,13:44,11,7
BTQ7,Brisbane,101,15:15,15:29,14,7
BTQ7,Brisbane,91,16:00,16:14,14,6
BTQ7,Brisbane,344,15:15,15:29,11,7
BTQ7,Brisbane,47,14:15,14:29,8,6
BTQ7,Brisbane,79,08:15,08:29,11,7
BTQ7,Brisbane,97,15:45,15:59,14,6
BTQ7,Brisbane,85,14:30,14:44,7,6
BTQ7,Brisbane,72,14:00,14:14,4,6
BTQ7,Brisbane,158,16:30,16:44,12,6
BTQ7,Brisbane,115,14:15,14:29,11,6
BTQ7,Brisbane,95,18:15,18:29,1,7
BTQ7,Brisbane,102,14:30,14:44,10,7
BTQ7,Brisbane,59,15:45,15:59,6,6
BTQ7,Brisbane,110,15:45,15:59,5,7
BTQ7,Brisbane,63,15:45,15:59,10,6
BTQ7,Brisbane,88,15:30,15:44,1,7
BTQ7,Brisbane,66,15:45,15:59,2,6
BTQ7,Brisbane,119,16:15,16:29,5,7
BTQ7,Brisbane,77,14:45,14:59,5,6
BTQ7,Brisbane,44,07:30,07:44,11,7
BTQ7,Brisbane,62,14:00,14:14,7,7
BTQ7,Brisbane,44,14:15,14:29,2,6
BTQ7,Brisbane,188,17:15,17:29,12,7
BTQ7,Brisbane,134,18:00,17:14,6,7
BTQ7,Brisbane,45,12:45,12:59,12,7
BTQ7,Brisbane,116,13:45,13:59,4,7
BTQ7,Brisbane,103,16:30,16:44,14,6
BTQ7,Brisbane,52,13:45,13:59,7,6
BTQ7,Brisbane,67,15:15,15:29,11,5
BTQ7,Brisbane,76,14:15,14:29,1,7
BTQ7,Brisbane,64,08:00,08:14,11,7
BTQ7,Brisbane,89,17:45,17:59,14,7
BTQ7,Brisbane,67,15:30,15:44,8,6
BTQ7,Brisbane,67,16:00,15:14,6,7
BTQ7,Brisbane,46,13:45,13:59,3,6
BTQ7,Brisbane,69,13:15,13:29,12,7
BTQ7,Brisbane,114,15:30,15:44,3,7
BTQ7,Brisbane,117,16:30,16:44,9,6
BTQ7,Brisbane,119,16:00,16:14,2,7
BTQ7,Brisbane,65,15:30,15:44,6,6
BTQ7,Brisbane,82,15:00,15:14,5,6
BTQ7,Brisbane,103,16:45,16:59,9,7
BTQ7,Brisbane,107,16:30,16:44,8,6
BTQ7,Brisbane,61,14:00,14:14,11,5
BTQ7,Brisbane,40,13:00,13:14,11,5
BTQ7,Brisbane,92,14:15,14:29,14,6
BTQ7,Brisbane,78,14:45,14:59,9,6
BTQ7,Brisbane,295,14:00,14:14,11,7
BTQ7,Brisbane,37,12:30,12:44,12,7
BTQ7,Brisbane,121,13:15,13:29,11,6
BTQ7,Brisbane,311,14:30,14:44,11,7
BTQ7,Brisbane,63,13:15,13:29,10,7
BTQ7,Brisbane,59,12:00,12:14,11,6
BTQ7,Brisbane,104,17:15,17:29,14,7
BTQ7,Brisbane,116,16:45,16:59,8,6
BTQ7,Brisbane,57,14:30,14:44,8,6
BTQ7,Brisbane,145,17:45,17:59,7,7
BTQ7,Brisbane,63,12:45,12:59,12,6
BTQ7,Brisbane,58,12:00,12:14,4,6
BTQ7,Brisbane,342,15:00,15:14,11,7
BTQ7,Brisbane,94,16:00,16:14,10,7
BTQ7,Brisbane,36,15:30,15:44,1,5
BTQ7,Brisbane,90,17:00,17:14,3,6
BTQ7,Brisbane,119,16:45,16:59,7,7
BTQ7,Brisbane,78,16:30,16:44,7,6
BTQ7,Brisbane,56,13:30,13:44,5,6
BTQ7,Brisbane,89,15:15,15:29,7,7
BTQ7,Brisbane,62,15:15,15:29,5,6
BTQ7,Brisbane,40,13:00,13:14,3,6
BTQ7,Brisbane,71,18:15,18:29,1,6
BTQ7,Brisbane,117,14:00,14:14,11,6
BTQ7,Brisbane,71,13:45,13:59,1,7
BTQ7,Brisbane,82,15:30,15:44,8,7
BTQ7,Brisbane,22,07:00,07:14,11,7
BTQ7,Brisbane,251,10:45,10:59,11,7
BTQ7,Brisbane,73,15:30,15:44,9,6
BTQ7,Brisbane,140,16:15,16:29,12,6
BTQ7,Brisbane,133,15:45,15:59,12,6
BTQ7,Brisbane,78,14:45,14:59,4,6
BTQ7,Brisbane,96,16:30,16:44,13,6
BTQ7,Brisbane,49,14:00,14:14,10,6
BTQ7,Brisbane,97,17:30,17:44,7,6
BTQ7,Brisbane,109,14:45,14:59,14,6
BTQ7,Brisbane,144,15:15,15:29,12,7
BTQ7,Brisbane,82,14:45,14:59,7,7
BTQ7,Brisbane,52,14:30,14:44,10,6
BTQ7,Brisbane,47,07:45,07:59,11,7
BTQ7,Brisbane,73,16:00,16:14,7,6
BTQ7,Brisbane,98,16:00,16:14,8,7
BTQ7,Brisbane,82,15:30,15:44,7,6
BTQ7,Brisbane,113,14:45,14:59,4,7
BTQ7,Brisbane,76,13:30,13:44,10,7
BTQ7,Brisbane,74,15:00,15:14,9,7
BTQ7,Brisbane,77,16:30,16:44,10,6
BTQ7,Brisbane,87,15:45,15:59,10,7
BTQ7,Brisbane,37,12:15,12:29,12,6
BTQ7,Brisbane,73,16:00,16:14,3,6
BTQ7,Brisbane,82,16:30,16:44,2,6
BTQ7,Brisbane,91,16:00,16:14,9,6
BTQ7,Brisbane,103,15:30,15:44,14,6
BTQ7,Brisbane,484,18:15,18:29,11,7
BTQ7,Brisbane,121,16:45,16:59,9,6
BTQ7,Brisbane,55,13:15,13:29,9,6
BTQ7,Brisbane,350,15:30,15:44,11,7
BTQ7,Brisbane,103,17:15,17:29,3,7
BTQ7,Brisbane,103,13:00,13:14,11,6
BTQ7,Brisbane,374,17:15,17:29,11,7
BTQ7,Brisbane,80,12:45,12:59,4,6
BTQ7,Brisbane,137,16:45,16:59,14,7
BTQ7,Brisbane,119,14:15,14:29,4,7
BTQ7,Brisbane,93,17:30,17:44,3,6
BTQ7,Brisbane,35,12:45,12:59,9,6
BTQ7,Brisbane,265,11:45,11:59,11,7
BTQ7,Brisbane,197,10:00,10:14,11,7
BTQ7,Brisbane,76,15:00,15:14,13,6
BTQ7,Brisbane,57,16:00,16:14,6,6
BTQ7,Brisbane,64,15:15,15:29,2,6
BTQ7,Brisbane,68,16:30,16:44,6,6
BTQ7,Brisbane,44,12:30,12:44,12,6
BTQ7,Brisbane,42,13:30,13:44,3,6
BTQ7,Brisbane,86,16:00,16:14,13,7
BTQ7,Brisbane,108,14:45,14:59,11,6
BTQ7,Brisbane,100,14:15,14:29,12,7
BTQ7,Brisbane,135,16:30,16:44,2,7
BTQ7,Brisbane,98,14:15,14:29,10,7
BTQ7,Brisbane,247,11:00,11:14,11,7
BTQ7,Brisbane,63,14:30,14:44,3,6
BTQ7,Brisbane,90,12:45,12:59,11,6
BTQ7,Brisbane,47,15:45,15:59,1,5
BTQ7,Brisbane,36,13:45,13:59,8,6
BTQ7,Brisbane,111,17:00,16:14,6,7
BTQ7,Brisbane,98,16:00,16:14,9,7
BTQ7,Brisbane,87,14:30,14:44,14,7
BTQ7,Brisbane,59,15:00,15:14,6,6
BTQ7,Brisbane,73,15:00,15:14,10,6
BTQ7,Brisbane,93,16:15,16:29,10,7
BTQ7,Brisbane,88,17:00,17:14,10,6
BTQ7,Brisbane,62,17:15,17:29,10,7
BTQ7,Brisbane,63,12:15,12:29,4,6
BTQ7,Brisbane,51,14:15,14:29,6,6
BTQ7,Brisbane,56,14:00,14:14,13,6
BTQ7,Brisbane,56,14:45,14:59,11,5
BTQ7,Brisbane,92,15:00,15:14,14,7
BTQ7,Brisbane,122,17:00,17:14,14,6
BTQ7,Brisbane,95,14:45,14:59,12,6
BTQ7,Brisbane,57,13:45,13:59,5,6
BTQ7,Brisbane,33,15:15,15:29,1,5
BTQ7,Brisbane,50,16:30,16:44,1,5
BTQ7,Brisbane,49,16:15,16:29,1,5
BTQ7,Brisbane,78,15:45,15:59,11,5
BTQ7,Brisbane,31,14:30,14:44,1,5
BTQ7,Brisbane,175,09:45,09:59,11,7
BTQ7,Brisbane,114,13:30,13:44,4,7
BTQ7,Brisbane,75,16:15,15:29,6,7
BTQ7,Brisbane,234,17:45,17:59,11,6
BTQ7,Brisbane,33,15:00,15:14,1,5
BTQ7,Brisbane,38,14:15,14:29,1,5
BTQ7,Brisbane,75,16:00,16:14,8,6
BTQ7,Brisbane,106,16:00,16:14,7,7
BTQ7,Brisbane,88,15:15,15:29,2,7
BTQ7,Brisbane,85,13:45,13:59,12,6
BTQ7,Brisbane,116,17:45,16:59,6,7
BTQ7,Brisbane,92,16:30,16:44,10,7
BTQ7,Brisbane,57,15:15,15:29,13,7
BTQ7,Brisbane,93,15:30,15:44,5,7
BTQ7,Brisbane,93,17:15,17:29,3,6
BTQ7,Brisbane,100,16:45,16:59,8,7
BTQ7,Brisbane,105,16:30,16:44,8,7
BTQ7,Brisbane,135,16:00,16:14,1,7
BTQ7,Brisbane,58,13:15,13:29,4,6
BTQ7,Brisbane,175,17:15,17:29,1,7
BTQ7,Brisbane,118,17:30,16:44,6,7
BTQ7,Brisbane,116,16:45,16:59,14,6
BTQ7,Brisbane,104,16:45,16:59,10,7
BTQ7,Brisbane,68,13:30,13:44,14,6
BTQ7,Brisbane,65,14:45,14:59,3,6
BTQ7,Brisbane,55,13:15,13:29,3,6
BTQ7,Brisbane,171,17:15,17:29,12,6
BTQ7,Brisbane,39,12:30,12:44,9,6
BTQ7,Brisbane,132,17:45,17:59,14,6
BTQ7,Brisbane,330,16:45,16:59,11,7
BTQ7,Brisbane,83,15:30,15:44,7,7
BTQ7,Brisbane,142,17:30,17:44,7,7
BTQ7,Brisbane,117,16:30,16:44,5,7
BTQ7,Brisbane,42,13:00,13:14,9,6
BTQ7,Brisbane,85,16:15,16:29,3,6
BTQ7,Brisbane,108,17:00,17:14,9,7
BTQ7,Brisbane,141,14:45,14:59,12,7
BTQ7,Brisbane,80,16:45,16:59,5,6
BTQ7,Brisbane,62,13:00,13:14,4,6
BTQ7,Brisbane,31,12:00,12:14,12,6
BTQ7,Brisbane,83,14:00,14:14,1,7
BTQ7,Brisbane,102,15:15,15:29,14,6
BTQ7,Brisbane,50,13:00,13:14,10,7
BTQ7,Brisbane,76,16:15,16:29,8,6
BTQ7,Brisbane,137,16:30,16:44,1,7
BTQ7,Brisbane,62,13:00,13:14,1,7
BTQ7,Brisbane,116,09:00,09:14,11,7
BTQ7,Brisbane,120,17:00,17:14,13,7
BTQ7,Brisbane,63,13:00,13:14,12,7
BTQ7,Brisbane,218,17:15,17:29,11,6
BTQ7,Brisbane,123,19:45,19:59,1,6
BTQ7,Brisbane,80,14:00,14:14,14,6
BTQ7,Brisbane,112,17:15,16:29,6,7
BTQ7,Brisbane,155,16:00,16:14,12,7
BTQ7,Brisbane,91,16:15,16:29,14,6
BTQ7,Brisbane,138,17:00,17:14,3,7
BTQ7,Brisbane,67,13:15,13:29,1,7
BTQ7,Brisbane,256,12:45,12:59,11,7
BTQ7,Brisbane,167,16:45,16:59,11,6
BTQ7,Brisbane,80,14:45,14:59,1,7
BTQ7,Brisbane,128,16:00,16:14,14,7
BTQ7,Brisbane,64,14:45,14:59,10,6
BTQ7,Brisbane,113,15:00,15:14,11,6
BTQ7,Brisbane,90,13:30,13:44,12,7
BTQ7,Brisbane,93,15:15,15:29,1,7
BTQ7,Brisbane,76,16:30,15:44,6,7
BTQ7,Brisbane,81,15:45,15:59,13,6
BTQ7,Brisbane,497,18:30,18:44,11,7
BTQ7,Brisbane,80,15:00,15:14,2,7
BTQ7,Brisbane,107,18:15,17:29,6,7
BTQ7,Brisbane,208,17:00,17:14,11,6
BTQ7,Brisbane,63,14:45,14:59,2,6
BTQ7,Brisbane,60,15:45,14:59,6,7
BTQ7,Brisbane,60,15:30,15:44,5,6
BTQ7,Brisbane,73,13:45,13:59,14,6
BTQ7,Brisbane,52,15:30,15:44,3,6
BTQ7,Brisbane,190,17:30,17:44,1,7
BTQ7,Brisbane,148,16:45,16:59,1,7
BTQ7,Brisbane,72,14:30,14:44,7,7
BTQ7,Brisbane,253,11:30,11:44,11,7
BTQ7,Brisbane,66,14:30,14:44,13,6
BTQ7,Brisbane,88,14:00,14:14,12,7
BTQ7,Brisbane,72,15:45,15:59,9,6
BTQ7,Brisbane,232,17:30,17:44,11,6
BTQ7,Brisbane,132,16:00,16:14,12,6
BTQ7,Brisbane,48,13:15,13:29,11,5
BTQ7,Brisbane,60,15:30,15:44,10,6
BTQ7,Brisbane,69,15:15,15:29,5,7
BTQ7,Brisbane,158,15:45,15:59,12,7
BTQ7,Brisbane,74,14:15,14:29,7,6
BTQ7,Brisbane,66,14:45,14:59,9,7
BTQ7,Brisbane,58,16:00,16:14,10,6
BTQ7,Brisbane,47,13:30,13:44,14,7
BTQ7,Brisbane,86,14:45,14:59,7,6
BTQ7,Brisbane,111,15:45,15:59,11,6
BTQ7,Brisbane,139,16:45,16:59,2,7
BTQ7,Brisbane,102,15:15,15:29,3,7
BTQ7,Brisbane,49,14:15,14:29,13,6
BTQ7,Brisbane,131,17:00,17:14,8,6
BTQ7,Brisbane,92,15:00,15:14,10,7
BTQ7,Brisbane,97,16:45,16:59,10,6
BTQ7,Brisbane,92,14:45,14:59,14,7
BTQ7,Brisbane,61,13:30,13:44,1,7
BTQ7,Brisbane,78,12:30,12:44,11,6
BTQ7,Brisbane,80,15:00,15:14,3,7
BTQ7,Brisbane,66,14:45,14:59,8,6
BTQ7,Brisbane,59,13:45,13:59,14,7
BTQ7,Brisbane,259,13:45,13:59,11,7
BTQ7,Brisbane,45,12:45,12:59,10,7
BTQ7,Brisbane,78,15:15,15:29,9,7
BTQ7,Brisbane,56,13:30,13:44,11,5
BTQ7,Brisbane,153,17:00,17:14,1,7
BTQ7,Brisbane,74,14:15,14:29,14,7
BTQ7,Brisbane,64,15:30,15:44,2,6
BTQ7,Brisbane,150,15:30,15:44,12,7
BTQ7,Brisbane,110,15:30,15:44,14,7
BTQ7,Brisbane,69,14:00,14:14,9,6
BTQ7,Brisbane,41,11:30,11:44,4,6
BTQ7,Brisbane,29,14:45,14:59,1,5
BTQ7,Brisbane,64,16:30,16:44,1,6
BTQ7,Brisbane,96,17:00,17:14,10,7
BTQ7,Brisbane,92,16:45,16:59,2,6
BTQ7,Brisbane,171,16:15,16:29,12,7
BTQ7,Brisbane,122,16:30,16:44,7,7
BTQ7,Brisbane,91,08:30,08:44,11,7
BTQ7,Brisbane,64,16:15,16:29,1,6
BTQ7,Brisbane,329,16:15,16:29,11,7
BTQ7,Brisbane,242,12:00,12:14,11,7
BTQ7,Brisbane,123,17:00,17:14,14,7
BTQ7,Brisbane,291,14:15,14:29,11,7
BTQ7,Brisbane,79,15:45,15:59,13,7
BTQ7,Brisbane,146,16:15,16:29,1,7
BTQ7,Brisbane,122,16:15,16:29,14,7
BTQ7,Brisbane,64,15:00,15:14,11,5
BTQ7,Brisbane,94,14:00,14:14,10,7
BTQ7,Brisbane,94,16:15,16:29,9,7
BTQ7,Brisbane,123,17:00,17:14,9,6
BTQ7,Brisbane,90,13:15,13:29,4,7
BTQ7,Brisbane,69,14:15,14:29,5,6
BTQ7,Brisbane,66,12:15,12:29,11,6
BTQ7,Brisbane,63,17:15,17:29,10,6
BTQ7,Brisbane,108,16:30,16:44,13,7
BTQ7,Brisbane,107,17:30,17:44,14,7
BTQ7,Brisbane,41,14:00,14:14,1,5
BTQ7,Brisbane,101,17:00,17:14,6,6
BTQ7,Brisbane,66,14:30,14:44,2,6
BTQ7,Brisbane,153,17:00,17:14,2,7
BTQ7,Brisbane,99,15:45,15:59,8,7
BTQ7,Brisbane,80,14:30,14:44,4,6
BTQ7,Brisbane,125,16:15,16:29,3,7
BTQ7,Brisbane,89,15:00,15:14,7,7
BTQ7,Brisbane,84,16:45,16:59,1,6
BTQ7,Brisbane,402,17:30,17:44,11,7
BTQ7,Brisbane,79,17:15,17:29,7,6
BTQ7,Brisbane,247,11:15,11:29,11,7
BTQ7,Brisbane,62,16:00,16:14,2,6
BTQ7,Brisbane,215,10:15,10:29,11,7
BTQ7,Brisbane,106,15:00,15:14,14,6
BTQ7,Brisbane,108,16:45,16:59,13,6
BTQ7,Brisbane,100,16:45,15:59,6,7
BTQ7,Brisbane,60,16:15,16:29,5,6
BTQ7,Brisbane,62,15:15,15:29,6,6
BTQ7,Brisbane,56,14:30,14:44,11,5
BTQ7,Brisbane,71,13:30,13:44,12,6
BTQ7,Brisbane,50,14:15,14:29,11,5
BTQ7,Brisbane,84,15:45,15:59,7,6
BTQ7,Brisbane,39,13:30,13:44,7,6
BTQ7,Brisbane,124,15:45,15:59,14,7
BTQ7,Brisbane,80,14:30,14:44,5,6
BTQ7,Brisbane,111,17:15,17:29,8,6
BTQ7,Brisbane,101,15:15,15:29,10,7
BTQ7,Brisbane,47,14:00,14:14,6,6
BTQ7,Brisbane,124,16:00,16:14,3,7
BTQ7,Brisbane,60,15:00,15:14,5,7
BTQ7,Brisbane,444,18:00,18:14,11,7
BTQ7,Brisbane,124,15:45,15:59,3,7
BTQ7,Brisbane,81,16:45,16:59,7,6
BTQ7,Brisbane,74,15:00,15:14,2,6
BTQ7,Brisbane,52,12:30,12:44,10,7
BTQ7,Brisbane,127,17:15,17:29,9,6
BTQ7,Brisbane,88,16:15,16:29,13,6
BTQ7,Brisbane,220,17:00,17:14,12,7
BTQ7,Brisbane,86,16:00,16:14,13,6
BTQ7,Brisbane,40,14:00,14:14,8,6
BTQ7,Brisbane,61,14:00,14:14,5,6
BTQ7,Brisbane,57,16:15,16:29,10,6
BTQ7,Brisbane,76,14:15,14:29,4,6
BTQ7,Brisbane,69,16:15,16:29,7,6
BTQ7,Brisbane,41,16:45,16:59,1,5
BTQ7,Brisbane,105,15:30,15:44,11,6
BTQ7,Brisbane,48,15:30,14:44,6,7
BTQ7,Brisbane,108,17:15,17:29,13,6
BTQ7,Brisbane,192,16:45,16:59,12,7
BTQ7,Brisbane,52,13:30,13:44,13,6
BTQ7,Brisbane,351,17:00,17:14,11,7
BTQ7,Brisbane,65,13:45,13:59,9,6
BTQ7,Brisbane,94,15:45,15:59,7,7
BTQ7,Brisbane,92,13:45,13:59,12,7
BTQ7,Brisbane,123,20:15,20:29,1,6
BTQ7,Brisbane,91,12:30,12:44,4,6
BTQ7,Brisbane,130,16:45,16:59,5,7
BTQ7,Brisbane,119,14:30,14:44,4,7
BTQ7,Brisbane,67,15:45,15:59,3,6
BTQ7,Brisbane,62,14:45,14:59,6,6
BTQ7,Brisbane,91,14:30,14:44,12,6
BTQ7,Brisbane,117,17:00,17:14,13,6
BTQ7,Brisbane,106,16:00,16:14,5,7
BTQ7,Brisbane,97,15:45,15:59,2,7
BTQ7,Brisbane,59,16:15,16:29,6,6
BTQ7,Brisbane,54,13:45,13:59,4,6
BTQ7,Brisbane,90,14:15,14:29,12,6
BTQ7,Brisbane,263,10:30,10:44,11,7
BTQ7,Brisbane,70,14:00,14:14,7,6
BTQ7,Brisbane,54,14:15,14:29,3,6
BTQ7,Brisbane,102,16:30,16:44,9,7
BTQ7,Brisbane,82,17:15,17:29,5,6
BTQ7,Brisbane,94,08:45,08:59,11,7
BTQ7,Brisbane,79,14:30,14:44,1,7
BTQ7,Brisbane,80,18:30,18:44,1,6
BTQ7,Brisbane,89,17:00,17:14,1,6
BTQ7,Brisbane,262,12:30,12:44,11,7
BTQ7,Brisbane,181,17:00,17:14,12,6
BTQ7,Brisbane,122,17:15,17:29,14,6
BTQ7,Brisbane,135,16:30,16:44,14,7
BTQ7,Brisbane,61,16:00,16:14,5,6
BTQ7,Brisbane,69,14:15,14:29,9,6
BTQ7,Brisbane,22,07:15,07:29,11,7
BTQ7,Brisbane,71,14:45,14:59,2,7
BTQ7,Brisbane,137,16:45,16:59,3,7
BTQ7,Brisbane,152,15:00,15:14,12,7
BTQ7,Brisbane,156,17:30,17:44,12,6
BTQ7,Brisbane,68,15:30,15:44,13,7
BTQ7,Brisbane,125,16:15,16:29,2,7
BTQ7,Brisbane,92,16:30,16:44,3,6
BTQ7,Brisbane,91,17:15,17:29,1,6
BTQ7,Brisbane,154,16:45,16:59,12,6
BTQ7,Brisbane,87,15:15,15:29,7,6
BTQ7,Brisbane,328,15:45,15:59,11,7
BTQ7,Brisbane,140,17:15,17:29,5,7
BTQ7,Brisbane,132,09:15,09:29,11,7
BTQ7,Brisbane,55,13:45,13:59,13,6
